id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
609250,49,MissedShots,0.85,0.2720000076293945,0.030085433274507523,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26774,Brighton,Brentford,0,0,2024-12-27 19:30:00,Mads Roerslev,Pass
609786,12,Goal,0.865999984741211,0.36,0.09078158438205719,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26783,Brentford,Arsenal,1,3,2025-01-01 17:30:00,Mikkel Damsgaard,Pass
609789,27,BlockedShot,0.965,0.27100000381469724,0.04294013977050781,Bryan Mbeumo,h,6552,OpenPlay,2024,RightFoot,26783,Brentford,Arsenal,1,3,2025-01-01 17:30:00,,Rebound
609945,61,Goal,0.9309999847412109,0.634000015258789,0.343330979347229,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26799,Southampton,Brentford,0,5,2025-01-04 15:00:00,Yoane Wissa,Pass
609946,65,SavedShot,0.860999984741211,0.39099998474121095,0.10022968798875809,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26799,Southampton,Brentford,0,5,2025-01-04 15:00:00,Christian Nørgaard,LayOff
609947,68,Goal,0.885,0.5,0.7611688375473022,Bryan Mbeumo,a,6552,Penalty,2024,LeftFoot,26799,Southampton,Brentford,0,5,2025-01-04 15:00:00,,Standard
609953,86,MissedShots,0.9530000305175781,0.5629999923706055,0.148540198802948,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26799,Southampton,Brentford,0,5,2025-01-04 15:00:00,Keane Lewis-Potter,Pass
611362,14,SavedShot,0.865999984741211,0.34599998474121096,0.06143952161073685,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26803,Brentford,Manchester City,2,2,2025-01-14 19:30:00,Mikkel Damsgaard,Pass
611375,50,MissedShots,0.914000015258789,0.325,0.073762908577919,Bryan Mbeumo,h,6552,OpenPlay,2024,RightFoot,26803,Brentford,Manchester City,2,2,2025-01-14 19:30:00,Mathias Jensen,Pass
611398,94,MissedShots,0.894000015258789,0.3659999847412109,0.31392452120780945,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26803,Brentford,Manchester City,2,2,2025-01-14 19:30:00,Kevin Schade,Pass
612232,10,SavedShot,0.835999984741211,0.32,0.025375308468937874,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26813,Brentford,Liverpool,0,2,2025-01-18 15:00:00,Keane Lewis-Potter,Chipped
612237,19,SavedShot,0.8730000305175781,0.315,0.042600538581609726,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26813,Brentford,Liverpool,0,2,2025-01-18 15:00:00,Vitaly Janelt,Chipped
612264,72,SavedShot,0.8919999694824219,0.375,0.09572599828243256,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26813,Brentford,Liverpool,0,2,2025-01-18 15:00:00,Mikkel Damsgaard,Pass
612268,77,SavedShot,0.9080000305175782,0.4520000076293945,0.06860252469778061,Bryan Mbeumo,h,6552,OpenPlay,2024,Head,26813,Brentford,Liverpool,0,2,2025-01-18 15:00:00,Yoane Wissa,Aerial
613752,24,MissedShots,0.7780000305175782,0.28700000762939454,0.05238518863916397,Bryan Mbeumo,a,6552,DirectFreekick,2024,LeftFoot,26825,Crystal Palace,Brentford,1,2,2025-01-26 14:00:00,,Standard
613758,43,BlockedShot,0.9109999847412109,0.30700000762939456,0.05911821126937866,Bryan Mbeumo,a,6552,OpenPlay,2024,RightFoot,26825,Crystal Palace,Brentford,1,2,2025-01-26 14:00:00,Mikkel Damsgaard,Pass
613766,65,Goal,0.885,0.5,0.7611688375473022,Bryan Mbeumo,a,6552,Penalty,2024,LeftFoot,26825,Crystal Palace,Brentford,1,2,2025-01-26 14:00:00,,Standard
613775,89,ShotOnPost,0.9769999694824218,0.4570000076293945,0.6515918374061584,Bryan Mbeumo,a,6552,OpenPlay,2024,Head,26825,Crystal Palace,Brentford,1,2,2025-01-26 14:00:00,Yoane Wissa,HeadPass
615382,26,SavedShot,0.865,0.28299999237060547,0.0920931026339531,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26834,Brentford,Tottenham,0,2,2025-02-02 14:00:00,Mikkel Damsgaard,Chipped
615392,46,BlockedShot,0.8159999847412109,0.47900001525878905,0.03890955075621605,Bryan Mbeumo,h,6552,FromCorner,2024,RightFoot,26834,Brentford,Tottenham,0,2,2025-02-02 14:00:00,,None
615400,74,MissedShots,0.8530000305175781,0.3659999847412109,0.048709526658058167,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26834,Brentford,Tottenham,0,2,2025-02-02 14:00:00,,None
615405,90,MissedShots,0.85,0.16200000762939454,0.04454810172319412,Bryan Mbeumo,h,6552,DirectFreekick,2024,LeftFoot,26834,Brentford,Tottenham,0,2,2025-02-02 14:00:00,,Standard
617242,20,SavedShot,0.894000015258789,0.3089999961853027,0.06834038347005844,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26851,West Ham,Brentford,0,1,2025-02-15 15:00:00,Christian Nørgaard,Pass
617247,35,BlockedShot,0.8109999847412109,0.519000015258789,0.15244098007678986,Bryan Mbeumo,a,6552,DirectFreekick,2024,LeftFoot,26851,West Ham,Brentford,0,1,2025-02-15 15:00:00,,Standard
617249,48,MissedShots,0.8080000305175781,0.46700000762939453,0.1546245664358139,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26851,West Ham,Brentford,0,1,2025-02-15 15:00:00,Keane Lewis-Potter,Throughball
618209,26,Goal,0.8719999694824219,0.28299999237060547,0.0728670209646225,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26858,Leicester,Brentford,0,4,2025-02-21 20:00:00,Mikkel Damsgaard,Pass
618215,67,BlockedShot,0.9280000305175782,0.2879999923706055,0.05318088456988335,Bryan Mbeumo,a,6552,OpenPlay,2024,RightFoot,26858,Leicester,Brentford,0,4,2025-02-21 20:00:00,,None
618217,69,MissedShots,0.775,0.43599998474121093,0.020724644884467125,Bryan Mbeumo,a,6552,FromCorner,2024,RightFoot,26858,Leicester,Brentford,0,4,2025-02-21 20:00:00,,None
618222,88,SavedShot,0.9490000152587891,0.2670000076293945,0.2745818495750427,Bryan Mbeumo,a,6552,OpenPlay,2024,RightFoot,26858,Leicester,Brentford,0,4,2025-02-21 20:00:00,Yehor Yarmolyuk,Chipped
619532,48,ShotOnPost,0.9580000305175781,0.47900001525878905,0.4801921844482422,Bryan Mbeumo,h,6552,OpenPlay,2024,Head,26862,Brentford,Everton,1,1,2025-02-26 19:30:00,Kevin Schade,Pass
619541,78,BlockedShot,0.8780000305175781,0.28,0.03830631449818611,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26862,Brentford,Everton,1,1,2025-02-26 19:30:00,Mikkel Damsgaard,Pass
621486,70,MissedShots,0.9269999694824219,0.3390000152587891,0.053791191428899765,Bryan Mbeumo,h,6552,FromCorner,2024,LeftFoot,26872,Brentford,Aston Villa,0,1,2025-03-08 17:30:00,,None
622897,30,BlockedShot,0.79,0.425,0.03680112212896347,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26882,Bournemouth,Brentford,1,2,2025-03-15 17:30:00,Christian Nørgaard,BallRecovery
622907,57,SavedShot,0.894000015258789,0.27100000381469724,0.0397011823952198,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26882,Bournemouth,Brentford,1,2,2025-03-15 17:30:00,Yoane Wissa,Pass
622917,93,MissedShots,0.7930000305175782,0.21899999618530275,0.043313171714544296,Bryan Mbeumo,a,6552,DirectFreekick,2024,LeftFoot,26882,Bournemouth,Brentford,1,2,2025-03-15 17:30:00,,Standard
625167,33,MissedShots,0.775,0.539000015258789,0.030465807765722275,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26899,Newcastle United,Brentford,2,1,2025-04-02 19:45:00,,None
625169,35,BlockedShot,0.865999984741211,0.34200000762939453,0.04356556385755539,Bryan Mbeumo,a,6552,OpenPlay,2024,RightFoot,26899,Newcastle United,Brentford,2,1,2025-04-02 19:45:00,,Rebound
625180,65,Goal,0.885,0.5,0.7611688375473022,Bryan Mbeumo,a,6552,Penalty,2024,LeftFoot,26899,Newcastle United,Brentford,2,1,2025-04-02 19:45:00,,Standard
626173,31,MissedShots,0.845,0.37400001525878906,0.058906592428684235,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26903,Brentford,Chelsea,0,0,2025-04-06 13:00:00,,BallTouch
626190,78,SavedShot,0.875999984741211,0.6079999923706054,0.12597553431987762,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26903,Brentford,Chelsea,0,0,2025-04-06 13:00:00,Yoane Wissa,Pass
628637,8,Goal,0.8540000152587891,0.45799999237060546,0.3178524672985077,Bryan Mbeumo,h,6552,OpenPlay,2024,RightFoot,26923,Brentford,Brighton,4,2,2025-04-19 14:00:00,Keane Lewis-Potter,Throughball
628646,47,Goal,0.8640000152587891,0.34200000762939453,0.048869457095861435,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26923,Brentford,Brighton,4,2,2025-04-19 14:00:00,Yoane Wissa,Pass
628653,69,BlockedShot,0.7609999847412109,0.27600000381469725,0.01561658550053835,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26923,Brentford,Brighton,4,2,2025-04-19 14:00:00,Kristoffer Ajer,Pass
